RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE
53340823,20251105,M,60대,경기도,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53340895,20251105,F,60대,전라북도,무응답,건강 관리를 위해,자기만족-즐거움을 위해
53340959,20251105,M,50대,부산광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53341107,20251105,F,40대,부산광역시,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53341111,20251105,F,40대,인천광역시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53341132,20251105,M,60대,서울특별시,무응답,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53341152,20251105,M,50대,대전광역시,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53341244,20251105,M,60대,경기도,700만원 이상,자기 계발을 위해,마음의 안정-휴식을 위해
53341278,20251105,M,50대,서울특별시,700만원 이상,스트레스 해소를 위해,건강 관리를 위해
53341521,20251105,M,50대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53341792,20251105,M,30대,경기도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53341890,20251105,M,40대,부산광역시,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53341928,20251105,F,60대,경기도,500이상700만원 미만,대인 관계-교제를 위해,없음
53342244,20251105,F,50대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53342341,20251105,F,50대,대전광역시,무응답,건강 관리를 위해,자기 계발을 위해
53342593,20251105,F,60대,경상남도,무응답,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53342643,20251105,F,30대,대구광역시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53342949,20251105,M,60대,경기도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53343042,20251105,F,60대,경기도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53343089,20251105,M,50대,전라남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53343226,20251105,F,20대,인천광역시,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해
53343280,20251105,F,50대,충청북도,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해
53343368,20251105,F,40대,서울특별시,무응답,마음의 안정-휴식을 위해,없음
53343436,20251105,F,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,없음
53343519,20251105,F,20대,충청남도,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53343526,20251105,F,40대,서울특별시,700만원 이상,스트레스 해소를 위해,남는 시간을 보내기 위해
53343756,20251105,F,40대,충청남도,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53343765,20251105,F,40대,대전광역시,무응답,스트레스 해소를 위해,남는 시간을 보내기 위해
53343807,20251105,M,40대,울산광역시,300이상500만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53343879,20251105,F,40대,충청북도,무응답,자기만족-즐거움을 위해,건강 관리를 위해
53344120,20251105,M,40대,경기도,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해
53344313,20251105,F,50대,경상남도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53344415,20251105,M,60대,경기도,300만원 미만,건강 관리를 위해,대인 관계-교제를 위해
53344449,20251105,M,30대,경기도,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53344575,20251105,M,60대,충청남도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53344871,20251105,F,20대,충청남도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53344993,20251105,F,50대,전라남도,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53345284,20251105,F,30대,경기도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해
53345285,20251105,M,60대,전라북도,700만원 이상,마음의 안정-휴식을 위해,건강 관리를 위해
53345338,20251105,F,40대,경기도,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해
53345371,20251105,F,50대,충청북도,무응답,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53345503,20251105,F,20대,서울특별시,무응답,마음의 안정-휴식을 위해,스트레스 해소를 위해
53345552,20251105,F,50대,세종특별자치시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53345619,20251105,M,50대,경기도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53345858,20251105,F,20대,경기도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53346052,20251105,F,60대,대전광역시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53346278,20251105,M,40대,부산광역시,무응답,마음의 안정-휴식을 위해,자기 계발을 위해
53346620,20251105,M,50대,충청북도,무응답,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53346700,20251105,M,60대,인천광역시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53346839,20251105,M,30대,경상북도,무응답,스트레스 해소를 위해,자기 계발을 위해
53347006,20251105,M,50대,충청남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53347122,20251105,F,30대,경기도,700만원 이상,스트레스 해소를 위해,남는 시간을 보내기 위해
53347125,20251105,M,50대,광주광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53347540,20251105,F,30대,충청남도,무응답,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53347677,20251105,F,40대,인천광역시,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53347709,20251105,M,60대,대전광역시,무응답,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해
53347770,20251105,F,50대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53347848,20251105,M,50대,전라남도,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53347868,20251105,F,50대,경상남도,무응답,자기 계발을 위해,건강 관리를 위해
53347884,20251105,F,60대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53347943,20251105,M,20대,대구광역시,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53348016,20251105,F,50대,서울특별시,700만원 이상,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53348237,20251105,M,30대,전라북도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53348358,20251105,F,20대,부산광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53348564,20251105,F,40대,인천광역시,무응답,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53348729,20251105,F,60대,대구광역시,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53348822,20251105,M,50대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,없음
53348828,20251105,F,20대,충청남도,무응답,남는 시간을 보내기 위해,자기만족-즐거움을 위해
53348978,20251105,M,50대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해
53349099,20251105,F,20대,강원도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53349294,20251105,M,50대,서울특별시,무응답,건강 관리를 위해,대인 관계-교제를 위해
53349525,20251105,M,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해
53349534,20251105,M,40대,전라북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53349841,20251105,M,40대,세종특별자치시,500이상700만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해
53350352,20251105,M,30대,전라북도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해
53350434,20251105,F,60대,대구광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해
53350788,20251105,F,60대,경상남도,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해
53350820,20251105,F,40대,서울특별시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
53350904,20251105,M,50대,경상북도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53350936,20251105,M,50대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,없음
53351117,20251105,M,20대,광주광역시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해
53351140,20251105,F,40대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53351337,20251105,M,60대,경상북도,무응답,자기 계발을 위해,마음의 안정-휴식을 위해
53351508,20251105,F,50대,전라남도,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해
53351663,20251105,M,60대,인천광역시,300만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해
53351939,20251105,M,40대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해
53351995,20251105,F,60대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해
53352079,20251105,F,40대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해
53352133,20251105,F,50대,대구광역시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해
53352152,20251105,F,60대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53352278,20251105,M,60대,경기도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해
53352343,20251105,M,40대,인천광역시,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352513,20251105,M,40대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352536,20251105,M,30대,경기도,무응답,스트레스 해소를 위해,건강 관리를 위해
53352755,20251105,F,40대,경기도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53352946,20251105,M,60대,경상남도,무응답,마음의 안정-휴식을 위해,건강 관리를 위해
53352950,20251105,F,40대,부산광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해
53353115,20251105,M,40대,인천광역시,무응답,건강 관리를 위해,스트레스 해소를 위해
53353123,20251105,F,60대,광주광역시,300이상500만원 미만,자기 계발을 위해,자기만족-즐거움을 위해
53353185,20251105,F,50대,경상북도,700만원 이상,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해
53353316,20251105,F,30대,대구광역시,300이상500만원 미만,대인 관계-교제를 위해,건강 관리를 위해
53353352,20251105,F,60대,전라남도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해
53353417,20251105,M,40대,세종특별자치시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해
53353425,20251105,F,30대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해
53353548,20251105,F,60대,경기도,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해
53353858,20251105,F,30대,서울특별시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해
